file_id	speaker	gender	Welsh	lexeme	vowel	vtype	next_cons	Ctype	dur_vwl	dur_cns	breath_dur_ms	brNORM	preasp_dur_ms	PRE_DUR	PRE_DUR_NORM	preNORM	br	pre	PRE	closure_dur_ms	burst_dur_ms	f0_ofst_rt	jitter	shimmer	max_F0	mean_F0	mean_f1_Hz	mean_f2_Hz	mean_f3_Hz	vwl_intensity_dB	zcr_1	zcr_2	zcr_3	zcr_4	zcr_5	zcr_breath	zcr_preasp	ZCR
Ben-capel-1	1	M	L2	capel	a	mon	1p	fortis	63	337	13	2.564949357	36	49	3.891820298	3.583518938	1yes	1yes	1yes	88	47	-79	0.052	0.374	103	101	789	1358	2451	77	1200	1333	1450	1500	1200	1200	1483	1341.5
Cath-bwyty-1	2	F	L2	bwyty	wy	diph	2t	fortis	NA	372	26	3.258096538	35	61	4.110873864	3.555348061	1yes	1yes	1yes	19	133	-80	0.013	0.07	225	211	396	1846	2793	76	850	850	880	850	1275	1275	1433	1354
F3-rwdins-1	11	F	L1	rwdins	u	mon	d	lenis	NA	548	30	3.401197382	24	54	3.988984047	3.17805383	1yes	1yes	1yes	102	29	-71	0.023	0.095	275	247	450	1677	3019	69	2260	1717	1017	950	1020	1040	1675	1357.5
M1-sut-1	13	M	L1	sut	u	mon	2t	fortis	127	223	23	3.135494216	32	55	4.007333185	3.465735903	1yes	1yes	1yes	53	128	-14	0.016	0.077	126	121	457	1870	2500	76	960	1000	980	1360	1600	1225	1500	1362.5
M4-cwt-1	16	M	L1	cwt	u	mon	2t	fortis	110	270	26	3.258096538	32	58	4.060443011	3.465735903	1yes	1yes	1yes	81	146	-1	0.019	0.099	196	175	481	973	2618	75	1100	1075	1040	975	1000	975	1760	1367.5
Emily-lwc-1	4	F	L2	lwc	w	mon	3k	fortis	NA	405	27	3.295836866	18	45	3.80666249	2.890371758	1yes	1yes	1yes	143	234	0.4	0.014	0.044	254	205	475	935	3184	68	1025	950	1338	1225	1288	1475	1267	1371
M1-cwt-1	13	M	L1	cwt	u	mon	2t	fortis	129	234	33	3.496507561	51	84	4.430816799	3.931825633	1yes	1yes	1yes	60	112	-22	0.027	0.114	115	111	438	916	2802	69	700	800	780	900	700	683	2078	1380.5
Chloe-toc-1	3	F	L2	toc	o	mon	3k	fortis	130	182	20	2.995732274	24	44	3.784189634	3.17805383	1yes	1yes	1yes	95	53	-14	0.015	0.085	236	190	519	1190	2613	66	1160	1260	1240	1100	1220	1267	1500	1383.5
Ben-tocyn-1	1	M	L2	tocyn	o	mon	3k	fortis	82	329	14	2.63905733	55	69	4.234106505	4.007333185	1yes	1yes	1yes	41	73	-80	0.026	0.068	116	106	575	989	2501	79	1100	1133	1333	1450	1400	1100	1670	1385
M1-guto-1	13	M	L1	guto	u	mon	2t	fortis	91	359	18	2.890371758	30	48	3.871201011	3.401197382	1yes	1yes	1yes	59	102	-79	0.026	0.105	128	122	353	2045	2747	77	767	750	733	925	2000	1833	940	1386.5
Ben-blodyn-1	1	M	L2	blodyn	o	mon	d	lenis	NA	394	28	3.33220451	32	60	4.094344562	3.465735903	1yes	1yes	1yes	73	36	-78	0.023	0.179	122	109	510	957	2903	78	800	960	1100	1100	960	980	1800	1390
M3-blodyn-1	15	M	L1	blodyn	o	mon	d	lenis	NA	423	24	3.17805383	19	43	3.761200116	2.944438979	1yes	1yes	1yes	143	28	-78	0.041	0.259	119	112	540	895	3209	78	950	950	925	1075	1850	1750	1033	1391.5
M3-cic-1	15	M	L1	cic	i	mon	3k	fortis	125	344	26	3.258096538	46	72	4.276666119	3.828641396	1yes	1yes	1yes	146	143	-2	0.025	0.126	110	98	411	1680	2719	75	660	600	580	760	850	850	1938	1394
Ben-roced-1	1	M	L2	roced	o	mon	3k	fortis	NA	386	18	2.890371758	31	49	3.891820298	3.433987204	1yes	1yes	1yes	46	61	-73	0.031	0.187	120	112	514	1269	2533	78	820	917	1120	1200	1460	1433	1360	1396.5
Emily-petawn-1	4	F	L2	petawn	e	mon	2t	fortis	63	585	16	2.772588722	16	32	3.465735903	2.772588722	1yes	1yes	1yes	52	75	-80	0.022	0.113	267	257	664	2071	2951	70	1150	1267	1050	1133	850	1250	1550	1400
F2-cwt-1	10	F	L1	cwt	u	mon	2t	fortis	236	305	32	3.465735903	69	101	4.615120517	4.234106505	1yes	1yes	1yes	62	164	-3	0.016	0.048	263	245	478	932	2804	70	1044	978	940	956	1100	1060	1746	1403
Chloe-dadl-1	3	F	L2	dadl	a	mon	d	lenis	112	262	41	3.713572067	0	41	3.713572067	NA	1yes	2no	1yes	94	18	-79	0.013	0.077	215	192	513	1491	2630	65	950	850	960	2375	2975	2814	0	1407
F2-twp-1	10	F	L1	twp	u	mon	1p	fortis	112	307	28	3.33220451	35	63	4.143134726	3.555348061	1yes	1yes	1yes	170	91	-2	0.025	0.075	261	241	504	1073	2920	69	1025	950	960	1000	975	820	2000	1410
M4-lwc-1	16	M	L1	lwc	u	mon	3k	fortis	91	269	28	3.33220451	36	64	4.158883083	3.583518938	1yes	1yes	1yes	105	118	-16	0.013	0.071	191	178	526	1061	2859	79	1133	1075	1100	1150	900	940	1883	1411.5
M1-tipyn-2	13	M	L1	tipyn	i	mon	1p	fortis	82	329	22	3.091042453	10	32	3.465735903	2.302585093	1yes	1yes	1yes	93	37	-78	0.036	0.175	141	125	437	2337	3261	71	833	733	933	1325	2000	1833	1000	1416.5
George-het-1	6	M	L2	het	e	mon	2t	fortis	127	211	22	3.091042453	14	36	3.583518938	2.63905733	1yes	1yes	1yes	66	121	0.2	0.027	0.114	117	99	636	1693	2781	69	1020	1100	1120	1200	1200	1033	1800	1416.5
Emily-twp-1	4	F	L2	twp	w	mon	1p	fortis	157	269	29	3.36729583	33	62	4.127134385	3.496507561	1yes	1yes	1yes	114	113	-5	0.012	0.045	264	230	553	1144	3080	71	983	1283	1367	1257	1260	1120	1717	1418.5
Ben-cwt-1	1	M	L2	cwt	w	mon	2t	fortis	151	145	76	4.33073334	21	97	4.574710979	3.044522438	1yes	1yes	1yes	44	70	1	0.016	0.147	124	115	497	1242	2919	74	833	900	900	1100	1640	1243	1600	1421.5
F1-pobl-1	9	F	L1	pobl	o	mon	b	lenis	80	429	30	3.401197382	24	54	3.988984047	3.17805383	1yes	1yes	1yes	109	22	-79	0.035	0.127	223	216	655	1083	2966	60	1267	1300	1267	1800	1500	1600	1250	1425
Cath-diogel-1	2	F	L2	diogel	io	diph	g	lenis	117	425	10	2.302585093	41	51	3.931825633	3.713572067	1yes	1yes	1yes	74	24	-80	0.012	0.118	224	198	553	1837	2609	77	850	1360	1160	1350	1750	900	1957	1428.5
George-toc-1	6	M	L2	toc	o	mon	3k	fortis	134	237	21	3.044522438	57	78	4.356708827	4.043051268	1yes	1yes	1yes	69	102	-12	0.023	0.048	114	111	562	1029	2972	75	900	1020	1133	1200	1260	1267	1590	1428.5
M3-betws-1	15	M	L1	betws	e	mon	2t	fortis	60	586	18	2.890371758	23	41	3.713572067	3.135494216	1yes	1yes	1yes	113	90	-65	0.053	0.135	114	109	539	1949	2436	77	900	900	900	1000	1350	1033	1825	1429
M4-baban-1	16	M	L1	baban	a	mon	b	lenis	88	359	28	3.33220451	11	39	3.663561646	2.397895273	1yes	1yes	1yes	96	11	-79	0.02	0.166	207	197	622	1000	2742	82	1267	1200	1600	1850	1533	1660	1200	1430
F2-taclus-1	10	F	L1	taclus	a	mon	3k	fortis	51	341	0	NA	41	41	3.713572067	3.713572067	2no	1yes	1yes	89	77	-80	0.032	0.117	244	232	959	1663	2951	62	1950	1850	2050	2150	1300	0	2871	1435.5
F1-lwcus-1	9	F	L1	lwcus	u	mon	3k	fortis	NA	525	25	3.218875825	12	37	3.610917913	2.48490665	1yes	1yes	1yes	82	89	-65	0.038	0.14	222	215	481	1036	2893	61	933	900	867	1367	1067	1075	1800	1437.5
F4-tipyn-2	12	F	L1	tipyn	i	mon	1p	fortis	59	407	50	3.912023005	0	50	3.912023005	NA	1yes	2no	1yes	105	71	-80	0.021	0.127	304	290	379	2723	3482	65	1050	1250	3033	4300	2800	2878	0	1439
Cath-cwt-1	2	F	L2	cwt	w	mon	2t	fortis	109	240	18	2.890371758	43	61	4.110873864	3.761200116	1yes	1yes	1yes	67	120	-12	0.011	0.067	213	197	535	1047	2557	75	1225	1150	1160	1150	1200	1133	1750	1441.5
M1-brat-1	13	M	L1	brat	a	mon	2t	fortis	NA	247	21	3.044522438	44	65	4.17438727	3.784189634	1yes	1yes	1yes	106	87	-2	0.038	0.125	112	104	567	1469	2581	71	667	940	1122	1370	1356	1200	1688	1444
Cath-digon-1	2	F	L2	digon	i	mon	g	lenis	54	441	17	2.833213344	9	26	3.258096538	2.197224577	1yes	1yes	1yes	94	23	-80	0.038	0.099	225	210	368	2717	3191	72	950	900	800	900	1800	1600	1300	1450
George-atatti-1	6	M	L2	atat ti	a	mon	2t	fortis	47	433	13	2.564949357	17	30	3.401197382	2.833213344	1yes	1yes	1yes	60	92	-78	0.037	0.19	111	110	486	980	2776	73	800	900	950	1100	700	600	2300	1450
George-tipyn-1	6	M	L2	tipyn	i	mon	1p	fortis	56	415	21	3.044522438	12	33	3.496507561	2.48490665	1yes	1yes	1yes	92	30	-79	0.011	0.205	118	115	396	1710	2818	71	900	900	650	800	900	900	2000	1450
M1-llety-1	13	M	L1	llety	e	mon	2t	fortis	115	363	39	3.663561646	24	63	4.143134726	3.17805383	1yes	1yes	1yes	66	110	-78	0.018	0.152	128	118	657	1818	3029	71	1150	1180	1275	1360	1300	1286	1625	1455.5
M3-pecyn-1	15	M	L1	pecyn	e	mon	3k	fortis	78	467	9	2.197224577	37	46	3.828641396	3.610917913	1yes	1yes	1yes	123	87	-78	0.035	0.168	121	114	552	1925	2806	77	1133	867	967	833	667	600	2317	1458.5
Ruth-cwt-1	8	F	L2	cwt	w	mon	2t	fortis	129	291	35	3.555348061	24	59	4.077537444	3.17805383	1yes	1yes	1yes	76	181	-18	0.011	0.104	232	201	502	1182	2880	81	940	1240	1160	1120	800	867	2050	1458.5
Chloe-llety-1	3	F	L2	llety	e	mon	2t	fortis	67	280	15	2.708050201	19	34	3.526360525	2.944438979	1yes	1yes	1yes	79	53	-79	0.02	0.17	204	145	474	1813	3131	63	1000	1233	1033	950	800	700	2233	1466.5
M4-twp-1	16	M	L1	twp	u	mon	1p	fortis	111	250	20	2.995732274	20	40	3.688879454	2.995732274	1yes	1yes	1yes	126	94	-15	0.018	0.088	194	173	485	1103	2551	75	975	1050	1040	1075	1175	1133	1800	1466.5
Ben-clec-1	1	M	L2	clec	e	mon	3k	fortis	101	130	35	3.555348061	30	65	4.17438727	3.401197382	1yes	1yes	1yes	52	38	-4	0.082	0.179	105	97	681	1314	2604	74	1025	1175	1450	1525	1500	1500	1440	1470
F4-atatti-1	12	F	L1	atat ti	a	mon	2t	fortis	36	784	0	NA	53	53	3.970291914	3.970291914	2no	1yes	1yes	40	59	-78	0.029	0.152	249	247	1104	1820	3252	58	2400	2000	2400	2700	1600	0	2950	1475
M3-lwc-1	15	M	L1	lwc	u	mon	3k	fortis	138	305	38	3.63758616	51	89	4.48863637	3.931825633	1yes	1yes	1yes	116	127	0.1	0.019	0.046	111	101	471	895	2903	76	860	933	1020	1167	1080	1157	1800	1478.5
Ben-lapio-1	1	M	L2	lapio	a	mon	1p	fortis	88	290	29	3.36729583	24	53	3.970291914	3.17805383	1yes	1yes	1yes	77	77	-79	0.019	0.169	105	103	696	1234	2735	74	1233	1475	1633	1350	1200	1240	1725	1482.5
Gareth-atatti-1	5	M	L2	atat ti	a	mon	2t	fortis	54	219	19	2.944438979	11	30	3.401197382	2.397895273	1yes	1yes	1yes	36	74	-78	0.037	0.225	118	115	759	1260	2512	64	1250	1200	1250	1750	1500	1567	1400	1483.5
Cath-patrwm-1	2	F	L2	patrwm	a	mon	2t	fortis	66	574	9	2.197224577	33	42	3.737669618	3.496507561	1yes	1yes	1yes	53	151	-79	0.01	0.065	225	222	874	1366	2589	85	1800	1333	1800	1933	1700	900	2067	1483.5
George-atal-1	6	M	L2	atal	a	mon	2t	fortis	48	446	23	3.135494216	17	40	3.688879454	2.833213344	1yes	1yes	1yes	71	77	-80	0.062	0.232	113	109	777	1178	2973	75	1400	1250	1550	1500	450	975	2000	1487.5
Luke-toc-1	7	M	L2	toc	o	mon	3k	fortis	109	233	17	2.833213344	47	64	4.158883083	3.850147602	1yes	1yes	1yes	93	83	-8	0.015	0.107	142	136	553	935	2703	67	1050	1075	1060	1125	1150	800	2175	1487.5
M4-diogel-1	16	M	L1	diogel	io	diph	g	lenis	122	367	21	3.044522438	23	44	3.784189634	3.135494216	1yes	1yes	1yes	89	24	-80	0.011	0.108	182	177	550	1669	2739	77	825	1120	1080	1060	1200	1000	2000	1500
F3-twp-1	11	F	L1	twp	u	mon	1p	fortis	120	223	34	3.526360525	17	51	3.931825633	2.833213344	1yes	1yes	1yes	175	22	-6	0.032	0.065	265	228	477	1293	2835	71	1000	900	1100	960	1550	1350	1650	1500
Cath-siop-1	2	F	L2	siop	o	mon	1p	fortis	125	179	17	2.833213344	28	45	3.80666249	3.33220451	1yes	1yes	1yes	93	48	-5	0.016	0.105	205	195	660	1291	2372	79	1250	1360	1680	1420	1180	1450	1560	1505
M2-brat-1	14	M	L1	brat	a	mon	2t	fortis	NA	285	30	3.401197382	51	81	4.394449155	3.931825633	1yes	1yes	1yes	99	126	1	0.019	0.169	95	92	617	1313	2367	65	950	1063	1175	1213	1225	1200	1822	1511
F2-patrwm-1	10	F	L1	patrwm	a	mon	2t	fortis	56	365	21	3.044522438	18	39	3.663561646	2.890371758	1yes	1yes	1yes	44	76	-80	0.025	0.091	253	239	804	1344	2860	69	1500	1450	1500	1533	1100	1333	1700	1516.5
Cath-sut-1	2	F	L2	sut	u	mon	2t	fortis	117	201	16	2.772588722	32	48	3.871201011	3.465735903	1yes	1yes	1yes	68	91	-17	0.019	0.116	199	192	557	2183	2980	76	1025	1380	1220	1150	1050	800	2240	1520
Chloe-cacen-2	3	F	L2	cacen	a	mon	3k	fortis	59	381	15	2.708050201	14	29	3.36729583	2.63905733	1yes	1yes	1yes	78	57	-79	0.023	0.111	217	198	588	1506	2178	64	1200	1200	1000	1300	1200	1350	1700	1525
M3-dagr-1	15	M	L1	dagr	a	mon	g	lenis	83	473	10	2.302585093	55	65	4.17438727	4.007333185	1yes	1yes	1yes	95	31	-79	0.036	0.144	133	115	696	1304	2153	82	1167	1400	1400	1575	1067	900	2150	1525
M3-atal-1	15	M	L1	atal	a	mon	2t	fortis	71	424	17	2.833213344	45	62	4.127134385	3.80666249	1yes	1yes	1yes	250	-87	-78	0.055	0.187	114	107	686	1433	2430	77	1400	1100	1167	1533	1400	1400	1663	1531.5
George-roced-1	6	M	L2	roced	o	mon	3k	fortis	NA	443	22	3.091042453	38	60	4.094344562	3.63758616	1yes	1yes	1yes	67	50	-78	0.013	0.207	109	105	577	1223	2864	72	850	1067	1133	1600	1150	1400	1671	1535.5
Luke-lwcus-1	7	M	L2	lwcus	w	mon	3k	fortis	NA	544	18	2.890371758	24	42	3.737669618	3.17805383	1yes	1yes	1yes	87	62	-57	0.044	0.165	162	142	474	1122	3115	73	833	867	867	1033	1700	1300	1775	1537.5
George-lapio-1	6	M	L2	lapio	a	mon	1p	fortis	NA	343	25	3.218875825	40	65	4.17438727	3.688879454	1yes	1yes	1yes	104	44	-78	0.031	0.182	116	109	532	906	2987	73	1000	1000	1350	1575	1200	1325	1771	1548
M2-eto-1	14	M	L1	eto	e	mon	2t	fortis	64	379	0	NA	27	27	3.295836866	3.295836866	2no	1yes	1yes	97	89	-80	0.028	0.126	95	92	516	1869	2836	58	850	967	850	800	450	0	3100	1550
Cath-bedydd-1	2	F	L2	bedydd	e	mon	d	lenis	61	385	9	2.197224577	27	36	3.583518938	3.295836866	1yes	1yes	1yes	101	24	-79	0.02	0.173	207	205	703	2007	2776	80	1300	1200	1267	1200	1200	800	2300	1550
Cath-dadl-1	2	F	L2	dadl	a	mon	d	lenis	61	361	15	2.708050201	30	45	3.80666249	3.401197382	1yes	1yes	1yes	68	30	-79	0.013	0.101	211	207	752	1302	2574	78	1400	1600	1467	1450	1350	1200	1900	1550
F1-siop-1	9	F	L1	siop	o	mon	1p	fortis	181	284	17	2.833213344	70	87	4.465908119	4.248495242	1yes	1yes	1yes	122	82	-6	0.024	0.081	235	206	685	1342	2922	63	1314	1443	1857	1575	1250	1050	2054	1552
Ben-odl-1	1	M	L2	odl	o	mon	d	lenis	56	251	25	3.218875825	18	43	3.761200116	2.890371758	1yes	1yes	1yes	77	37	-77	0.038	0.312	103	95	698	1633	3353	70	1600	1500	1500	1800	1150	1375	1733	1554
F2-tipyn-2	10	F	L1	tipyn	i	mon	1p	fortis	54	481	0	NA	54	54	3.988984047	3.988984047	2no	1yes	1yes	50	94	-79	0.017	0.092	269	254	465	2212	3070	67	1100	1000	1000	1400	2150	0	3110	1555
Cath-atal-1	2	F	L2	atal	a	mon	2t	fortis	79	427	15	2.708050201	33	48	3.871201011	3.496507561	1yes	1yes	1yes	57	76	-79	0.022	0.094	211	199	834	1312	2617	73	1533	1533	1600	1600	1467	1550	1567	1558.5
Gareth-sut-1	5	M	L2	sut	u	mon	2t	fortis	117	189	24	3.17805383	26	50	3.912023005	3.258096538	1yes	1yes	1yes	67	86	-10	0.03	0.136	116	112	453	1904	2687	59	1350	940	760	725	1150	1025	2100	1562.5
Ruth-cot-1	8	F	L2	cot	o	mon	2t	fortis	177	332	49	3.891820298	68	117	4.762173935	4.219507705	1yes	1yes	1yes	87	167	-3	0.013	0.07	233	195	553	1202	2587	78	1214	1471	1514	1400	1517	1467	1662	1564.5
M3-roced-1	15	M	L1	roced	o	mon	3k	fortis	70	560	20	2.995732274	44	64	4.158883083	3.784189634	1yes	1yes	1yes	98	59	-62	0.016	0.129	124	122	580	1091	2307	82	950	1000	1133	1333	1350	1300	1838	1569
M1-budr-1	13	M	L1	budr	u	mon	d	lenis	86	401	23	3.135494216	0	23	3.135494216	NA	1yes	2no	1yes	100	35	-78	0.045	0.086	129	108	352	1893	2882	70	733	900	825	1800	3700	3150	0	1575
Emily-patrwm-1	4	F	L2	patrwm	a	mon	2t	fortis	68	434	16	2.772588722	18	34	3.526360525	2.890371758	1yes	1yes	1yes	58	111	-79	0.015	0.105	226	217	793	1387	2037	71	1600	1733	1967	1550	1433	1650	1500	1575
Emily-pedwar-1	4	F	L2	pedwar	e	mon	d	lenis	74	451	25	3.218875825	26	51	3.931825633	3.258096538	1yes	1yes	1yes	91	38	-79	0.017	0.132	277	256	571	2377	3182	69	1150	1133	1000	1000	700	825	2325	1575
Gareth-toc-1	5	M	L2	toc	o	mon	3k	fortis	146	155	26	3.258096538	30	56	4.025351691	3.401197382	1yes	1yes	1yes	84	30	1	0.029	0.129	121	114	659	1117	2538	63	960	1200	1117	1117	1280	1350	1800	1575
George-cwpan-1	6	M	L2	cwpan	w	mon	1p	fortis	35	402	15	2.708050201	32	47	3.850147602	3.465735903	1yes	1yes	1yes	76	49	-78	--undefined--	--undefined--	--undefined--	--undefined--	647	1374	3090	66	1100	1200	1300	1500	900	1100	2060	1580
Ruth-gwydr-1	8	F	L2	gwydr	wy	diph	d	lenis	NA	384	35	3.555348061	14	49	3.891820298	2.63905733	1yes	1yes	1yes	98	23	-80	0.023	0.084	212	202	418	1583	2912	79	775	850	900	925	1925	1667	1500	1583.5
F1-digon-1	9	F	L1	digon	i	mon	g	lenis	70	394	13	2.564949357	26	39	3.663561646	3.258096538	1yes	1yes	1yes	79	24	-80	0.039	0.101	234	188	446	2662	3112	62	900	900	867	1233	800	650	2525	1587.5
Gareth-cacen-1	5	M	L2	cacen	a	mon	3k	fortis	84	331	26	3.258096538	18	44	3.784189634	2.890371758	1yes	1yes	1yes	64	67	-79	0.029	0.141	113	113	706	1324	2340	66	1167	1333	1325	1500	1167	1475	1700	1587.5
Chloe-roced-1	3	F	L2	roced	o	mon	3k	fortis	NA	380	25	3.218875825	26	51	3.931825633	3.258096538	1yes	1yes	1yes	67	50	-78	0.03	0.138	192	186	526	1402	2835	65	775	1125	975	825	1375	1350	1825	1587.5
M1-roced-1	13	M	L1	roced	o	mon	3k	fortis	NA	476	28	3.33220451	31	59	4.077537444	3.433987204	1yes	1yes	1yes	78	84	-68	0.036	0.118	128	113	639	1386	2644	76	3271	1429	1014	1150	1500	1400	1780	1590
F4-roced-1	12	F	L1	roced	o	mon	3k	fortis	66	335	16	2.772588722	41	57	4.043051268	3.713572067	1yes	1yes	1yes	69	92	-78	0.021	0.114	255	242	735	1290	2581	66	1350	1467	1450	1567	1550	1500	1686	1593
F4-lwc-1	12	F	L1	lwc	u	mon	3k	fortis	148	265	41	3.713572067	56	97	4.574710979	4.025351691	1yes	1yes	1yes	121	79	-2	0.013	0.068	274	236	497	944	3378	71	1040	950	1117	1200	1033	1143	2070	1606.5
George-cacen-2	6	M	L2	cacen	a	mon	3k	fortis	57	393	14	2.63905733	22	36	3.583518938	3.091042453	1yes	1yes	1yes	61	76	-80	0.06	0.081	123	107	703	1266	2636	72	1150	1300	1450	1800	900	1150	2067	1608.5
George-capel-1	6	M	L2	capel	a	mon	1p	fortis	54	352	28	3.33220451	33	61	4.110873864	3.496507561	1yes	1yes	1yes	86	41	-80	0.042	0.267	123	115	645	1104	2571	73	1100	1150	1600	1800	1100	1460	1783	1621.5
M4-toc-1	16	M	L1	toc	o	mon	3k	fortis	105	276	18	2.890371758	44	62	4.127134385	3.784189634	1yes	1yes	1yes	109	113	-2	0.022	0.114	189	180	562	956	2555	77	1050	1200	1400	1425	1500	1300	1963	1631.5
Emily-tap-1	4	F	L2	tap	a	mon	1p	fortis	148	269	11	2.397895273	40	51	3.931825633	3.688879454	1yes	1yes	1yes	111	109	-1	0.021	0.103	256	223	868	1481	2794	68	1580	1733	1700	1750	1733	1200	2071	1635.5
Ruth-roced-1	8	F	L2	roced	o	mon	3k	fortis	NA	538	40	3.688879454	15	55	4.007333185	2.708050201	1yes	1yes	1yes	82	22	-59	0.015	0.086	263	210	471	1506	2604	73	2167	1400	1183	1433	2440	2171	1100	1635.5
F3-lwc-1	11	F	L1	lwc	u	mon	3k	fortis	123	286	38	3.63758616	52	90	4.49980967	3.951243719	1yes	1yes	1yes	143	81	-2	0.017	0.059	226	213	483	1269	3167	67	850	840	860	960	1820	1629	1644	1636.5
Luke-ap-1	7	M	L2	ap	a	mon	1p	fortis	109	165	28	3.33220451	27	55	4.007333185	3.295836866	1yes	1yes	1yes	113	15	-3	0.013	0.112	128	126	607	1153	2710	68	1125	1050	1360	1500	1300	1300	1975	1637.5
F1-rwdins-1	9	F	L1	rwdins	u	mon	d	lenis	NA	495	29	3.36729583	12	41	3.713572067	2.48490665	1yes	1yes	1yes	105	12	-80	0.017	0.119	230	215	449	1539	2817	62	880	850	850	883	1920	1880	1400	1640
F4-cwt-1	12	F	L1	cwt	u	mon	2t	fortis	119	346	26	3.258096538	79	105	4.65396035	4.369447852	1yes	1yes	1yes	129	128	-7	0.015	0.081	285	261	488	1018	3214	74	1125	1080	1020	950	1060	1175	2113	1644
F1-baban-1	9	F	L1	baban	a	mon	b	lenis	94	462	28	3.33220451	26	54	3.988984047	3.258096538	1yes	1yes	1yes	124	14	-79	0.028	0.072	215	206	821	1270	2899	63	1300	1400	1325	1725	1533	1540	1750	1645
Cath-het-1	2	F	L2	het	e	mon	2t	fortis	99	198	11	2.397895273	53	64	4.158883083	3.970291914	1yes	1yes	1yes	52	83	4	0.014	0.084	227	205	912	1755	2564	77	1733	2000	1950	1675	1725	1400	1890	1645
Luke-taclus-1	7	M	L2	taclus	a	mon	3k	fortis	60	491	17	2.833213344	17	34	3.526360525	2.833213344	1yes	1yes	1yes	83	46	-64	0.037	0.114	143	136	553	1512	2627	66	1100	1050	1067	1150	1600	1650	1650	1650
M3-lapio-1	15	M	L1	lapio	a	mon	1p	fortis	49	498	26	3.258096538	33	59	4.077537444	3.496507561	1yes	1yes	1yes	183	96	-79	0.051	0.193	113	111	648	1060	2920	79	1200	1350	1800	1900	1250	1750	1550	1650
F2-diogel-1	10	F	L1	diogel	io	diph	g	lenis	108	481	33	3.496507561	33	66	4.189654742	3.496507561	1yes	1yes	1yes	110	30	-79	0.016	0.129	264	244	606	1559	2908	69	1025	1000	1400	1540	1350	1467	1833	1650
Cath-toc-1	2	F	L2	toc	o	mon	3k	fortis	116	248	13	2.564949357	57	70	4.248495242	4.043051268	1yes	1yes	1yes	88	94	4	0.018	0.101	210	200	777	1192	2412	79	1600	1600	1550	1600	1525	1150	2150	1650
Ben-cot-1	1	M	L2	cot	o	mon	2t	fortis	185	168	23	3.135494216	49	72	4.276666119	3.891820298	1yes	1yes	1yes	36	73	-3	0.019	0.125	112	100	525	953	2623	76	1157	1300	1025	1014	1129	975	2333	1654
M1-meipen-1	13	M	L1	meipen	ei	diph	1p	fortis	105	427	28	3.33220451	37	65	4.17438727	3.610917913	1yes	1yes	1yes	105	56	-79	0.015	0.148	115	112	392	2259	2822	74	900	925	725	800	975	860	2450	1655
M3-het-1	15	M	L1	het	e	mon	2t	fortis	177	320	29	3.36729583	77	106	4.663439094	4.343805422	1yes	1yes	1yes	54	178	-3	0.018	0.19	119	108	656	1764	2672	76	1229	1286	1257	1171	1333	1220	2093	1656.5
M3-cip-1	15	M	L1	cip	i	mon	1p	fortis	160	289	41	3.713572067	63	104	4.644390899	4.143134726	1yes	1yes	1yes	122	94	5	0.047	0.098	111	100	432	2100	2994	75	683	867	814	1383	1317	1457	1858	1657.5
George-eto-1	6	M	L2	eto	e	mon	2t	fortis	80	366	33	3.496507561	21	54	3.988984047	3.044522438	1yes	1yes	1yes	50	123	-78	0.056	0.277	108	100	665	1582	2343	69	933	1067	1233	1367	1300	1283	2033	1658
M1-het-1	13	M	L1	het	e	mon	2t	fortis	145	316	22	3.091042453	37	59	4.077537444	3.610917913	1yes	1yes	1yes	143	126	-8	0.021	0.108	764	171	722	1608	2622	71	1600	1500	1383	1450	1420	1533	1783	1658
M1-cwpan-1	13	M	L1	cwpan	u	mon	1p	fortis	59	403	19	2.944438979	23	42	3.737669618	3.135494216	1yes	1yes	1yes	114	58	-80	0.033	0.204	117	113	523	1153	2710	72	750	700	733	950	1400	1267	2075	1671
M3-pwtyn-1	15	M	L1	pwtyn	u	mon	2t	fortis	60	461	24	3.17805383	12	36	3.583518938	2.48490665	1yes	1yes	1yes	87	124	-78	0.039	0.108	131	119	585	1174	2322	74	550	450	1033	1750	2150	1850	1500	1675
M1-dagr-1	13	M	L1	dagr	a	mon	g	lenis	102	376	21	3.044522438	25	46	3.828641396	3.218875825	1yes	1yes	1yes	75	28	-79	0.031	0.104	117	115	635	1353	2494	76	1150	1100	1225	1250	1500	1500	1850	1675
Gareth-roced-1	5	M	L2	roced	o	mon	3k	fortis	NA	403	15	2.708050201	41	56	4.025351691	3.713572067	1yes	1yes	1yes	44	58	-70	0.019	0.124	129	123	639	1335	2591	67	867	1075	1225	1400	1150	1450	1900	1675
M3-diogel-1	15	M	L1	diogel	io	diph	g	lenis	167	409	25	3.218875825	31	56	4.025351691	3.433987204	1yes	1yes	1yes	87	31	-78	0.032	0.124	116	109	472	1605	2547	76	617	743	986	1167	1667	1650	1700	1675
M1-clec-1	13	M	L1	clec	e	mon	3k	fortis	140	229	34	3.526360525	26	60	4.094344562	3.258096538	1yes	1yes	1yes	142	51	-12	0.01	0.105	111	108	688	1607	2777	70	1260	1300	1200	1217	1340	1250	2100	1675
F4-atal-1	12	F	L1	atal	a	mon	2t	fortis	26	515	0	NA	61	61	4.110873864	4.110873864	2no	1yes	1yes	75	111	-79	0.029	0.086	263	261	1042	1828	3268	64	1900	2500	2900	1500	--undefined--	0	3355	1677.5
